X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,fire
9,5,jul,sun,44.54209828902626,76.26593816713094,231.84164202854168,45.04841019428639,11.05879068875978,65.39944415216742,8.156290850468588,1.2463970147980559,641.1548587354158,1
1,3,feb,sat,59.5094387128301,283.9499597706387,507.67084580059384,9.57368449924454,5.118363963337531,29.00487186440097,0.6035060482176947,5.642890044536007,792.3824217418085,1
1,3,may,sun,28.84172008481989,211.3773353734767,355.52326793852524,22.086711490161207,2.4336336195587016,94.74726436705224,8.392299332068577,2.134925704628129,475.0848586093775,1
8,9,feb,mon,55.90401211000586,124.716857082409,213.63574914991338,29.177516074736964,25.927752530025217,66.27412418428253,2.806625482183955,3.4083779826983616,388.0996985867115,1
8,2,oct,mon,94.97475280447199,234.07903336394654,85.66833743293178,24.10501061011337,26.786348895802846,51.929550771504786,7.008906684026259,5.418223643648733,551.7446049514433,1
7,2,apr,tue,18.985197808130287,30.232687147674664,420.1678552923779,36.21048475950923,11.473198056423364,86.11270698947094,4.959415944881691,2.2886644174636226,73.31865920334339,1
2,1,oct,tue,50.41606480729853,264.9190632533135,685.4191727803736,41.26255768201085,19.12351476197355,45.65235396804286,6.874304253853958,3.186752214652255,451.18432420411557,1
8,6,jul,wed,18.082069863897768,267.6181683452579,439.62566834414434,50.94484940837256,4.107321642282091,21.287097046097212,4.821085167935758,6.142838028703867,7.049896531481181,1
1,6,feb,sat,45.08423177725089,204.2233011308048,519.9295033738142,7.635386930981807,8.427950539457818,48.77536472396131,0.7166692094663683,0.35606458913184186,1012.2854495585431,1
4,9,jul,thu,61.825999042812334,186.2782163831089,583.8838669412911,23.19060241358122,29.60150953526114,62.26417234340178,7.6647170221699215,4.059809381569591,132.01536657363508,1
3,3,aug,wed,95.42877521574187,65.53792171847275,230.77674997487028,39.723856247169934,8.9732202200769,25.317573447932965,6.1751813826692405,5.943349607766878,197.85355240803858,1
6,9,jul,sat,73.84988556200703,265.56454536886116,153.49040845609989,50.70752367486095,6.538609413088611,98.23225655909859,5.594659058634446,1.0235154247061922,142.43904775088353,1
6,2,dec,fri,58.30654378273168,121.95895991766675,718.5184068918899,8.075256570525084,14.203985971784354,59.99259453551273,0.46456164914856823,3.7642052866594202,177.11427021956945,1
5,6,nov,tue,21.861502236979625,183.80191807986824,695.3200234889246,51.162754542049306,8.135393601314863,18.923581766439387,2.866423716825315,6.36921653527555,896.2162770065514,1
7,7,feb,sat,80.52327663149983,74.02129472410084,352.2638848681115,3.0339648456901633,19.899200105505177,61.711219023083295,0.6598728338028559,2.103819392249288,160.65508942577262,1
2,4,dec,thu,25.366548628033243,193.40358871354107,157.30239021737822,47.3709246960209,14.925539463853317,60.40201070806439,3.606618228340486,2.1798624629512604,117.62191041619428,1
1,6,oct,tue,82.55685412305797,156.04456549249105,715.1475774101899,24.947254975429225,5.175228057038455,80.6410642243579,2.425040600058756,5.746788380272238,958.2719086227562,1
1,9,jun,tue,37.652033011620205,17.677372049418118,728.5005912134911,34.35273804832927,27.56301966248288,21.05720505655136,2.232749818189424,3.555830465600742,886.5341388215846,1
2,3,jul,sun,43.806530678845775,135.08972437486884,71.22605346313169,11.184282700020928,20.942677157674712,66.14102350365789,2.822324513643531,2.895864432590454,1080.800795626517,1
6,2,jan,sat,26.47711285131291,165.81102533183065,149.15271047636907,8.211032107877852,6.874590366242773,52.855511111229724,7.682767740023766,4.374633371341411,154.31975066928678,1
3,1,may,tue,23.285295346049644,265.6337351534144,384.82752645884045,5.608483210178088,5.337657716870905,36.1486114626595,7.333687490550942,6.07423039667574,170.8973468545758,1
6,7,oct,mon,37.031070588569335,10.627232000158537,771.458931760439,37.56583448422947,8.025537157062153,15.771059151750823,4.3296333725723395,1.4587498736658961,846.7464318617489,1
2,8,jun,thu,74.03800198567181,267.26386596869315,632.4126956084159,25.95519152718648,9.967000616886565,76.20841255951126,3.3348342976606,5.354562905759399,1099.807422563357,1
6,1,dec,sat,35.04878629135273,71.70053783204442,112.84524114686066,15.0363842344456,8.766229463647264,38.67138439887733,7.972973005646502,3.3202708714167986,78.00211085617393,1
6,5,oct,thu,48.81996491139059,229.309895890308,433.53512129767694,20.767750015912988,14.788699703117963,67.17459223150405,1.6455864703969625,5.9371570657158275,443.2902263972558,1
3,7,jul,sun,95.31002162589223,239.26989501461176,756.5147244738016,40.87779245034712,17.993946479512942,97.08602704633357,3.8721166865621464,6.285222065915257,567.6809860500571,1
4,1,apr,tue,55.91982813981832,74.1604542062398,23.33667526686129,36.918355628718686,11.453497603695642,39.35595588742717,3.794849211786913,3.620158058922694,28.708656617303095,1
5,7,apr,wed,92.10178259576458,268.81828941293776,597.5199075421831,26.210096664930163,14.378630031965445,32.263978985614386,2.990827661233265,1.569087548417745,809.1759444572235,1
2,4,sep,thu,45.24230831139252,179.1526301700674,131.01421849210539,20.96949630636455,27.100275290885126,51.674815493932414,0.8383387028817755,6.025688093020334,182.81089320923527,1
3,1,jun,fri,75.06419315477324,232.26644381821765,81.38105558152166,41.4747927656017,15.810803195714119,45.86648008441714,3.717734934494016,0.7203323600881824,1086.9861873979814,1
5,1,feb,sat,18.086254432495434,38.87584968678397,817.8997125192317,40.34074294281424,26.913712122198724,98.35044952905304,2.1566529864845783,0.7934150823244955,175.60826452226368,1
9,1,apr,sun,70.55881554734931,13.858522475934818,71.94231333472334,9.904383481142947,26.519995375927977,28.279052770122924,5.679502494937628,5.512083125801139,59.39509870331943,1
9,5,mar,mon,29.59493597081896,181.24227990053674,171.4663393246921,49.5777843063084,21.54825253466827,96.16337641265648,8.196546668249486,4.732897020764255,1090.075200011338,1
4,6,nov,tue,22.008788580689153,103.04703897331407,160.7722752596414,8.189923140905865,11.46314543089072,16.297512654947255,9.088379272647737,6.118956958933151,597.6295831965539,1
9,2,jun,fri,30.66705801429774,43.34800156890124,363.74355484878635,51.130914096772614,21.695963137473626,98.83101169053695,5.559382483932966,1.7150656372298927,880.9300819412093,1
6,8,apr,sun,54.05255350241603,271.735107114741,764.0051622420815,35.446956509622424,21.770003738860233,63.679077516125815,6.093565027638526,5.707088558159085,176.86343720234314,1
2,3,sep,thu,72.99739580090241,47.52473131372691,487.9405094089798,41.04017474781474,26.015600780797968,80.0928894272686,6.731184877919205,0.6935337581627636,260.816899241789,1
9,7,may,thu,77.11186149003007,108.56887352122718,844.3309430375587,45.419424104804996,28.078945387074512,16.92697500875714,7.88843677749844,6.44376904068789,887.8235772512916,1
9,9,mar,fri,78.55554613419811,117.51916380378535,847.7749384756875,2.6340170269854957,12.987942183316797,54.7966204226305,5.979336165853948,2.8946687915858664,959.4132264399269,1
3,3,feb,tue,87.54175939421211,212.50736296636742,164.8652863792931,38.217725777749024,21.96952669436594,93.08314694115472,7.648201744684965,5.230949284462479,665.971765287025,1
6,3,jul,mon,49.67549945701121,284.0108758045807,225.31513168706385,51.13441986261343,30.94701547428117,34.536965314610306,7.438486496856966,3.172301166154831,4.17146896724061,1
5,4,jul,sat,83.65881925798378,118.18801481766246,530.7937582274124,4.145218627132812,5.3675891445614266,93.11203800497427,2.569002005704941,1.4192198344693499,593.9406790390271,1
6,7,jun,wed,62.92722792738986,54.68575463901327,772.865685424842,55.848068268831206,4.5246629375202305,85.34888417619334,9.100134616505121,4.130376852530797,424.4552181947204,1
8,5,dec,tue,80.75649494321385,275.97869670272394,536.4370243890602,19.509721600699184,16.721518100116068,51.527434381551046,3.5181248032587473,0.9442967486247766,860.0068964904079,1
1,5,jul,mon,59.661372264881905,153.5830744809703,636.3256359909034,10.59517894642875,8.572511427676199,59.18096257343175,6.654725945130793,5.561520417714293,609.9270125934878,1
1,6,sep,tue,31.446103822448755,44.128854449306964,62.62950680950614,49.80051060867832,8.480466115904466,92.3960296319603,9.366476073949492,5.36620443666109,835.771826534527,1
4,8,mar,wed,71.01487709328481,125.17560430281209,116.42620393261507,24.908936900516956,21.15689870432617,49.29337697686699,8.345221201412278,5.164831521426846,256.1556868345058,1
3,9,mar,fri,72.27088845331852,234.34589338229773,613.070945111456,15.167043723313942,29.659855820306003,15.569901667567928,1.981042569240854,4.574887296527356,748.6016135339655,1
3,1,may,sat,50.12993141049366,131.0889387921738,598.6778561473213,50.94546644322954,12.146397003555915,47.91504717471659,8.318809204185815,4.411362996765496,859.0367199504159,1
6,1,jan,fri,62.64339523027403,276.38801692464364,94.68863004265668,26.347812838007567,8.776556760477352,85.68529514162915,0.6009786795078833,1.6843400993244044,334.51323325870914,1
5,3,dec,mon,58.70883790721776,39.470044520335556,438.12142751910187,42.255420705949625,18.60250366258397,36.7288168830535,7.150447047574183,1.117555764276207,28.979646968196647,1
3,6,apr,fri,24.785073195720116,270.05904421945246,313.339190311833,2.8835645429335415,12.20572280809823,16.571545406277753,3.7536768427512053,4.317231908410148,379.76515030792785,1
5,6,jul,sun,68.28636800363304,271.2059115817865,299.97966941755743,38.76785243371376,12.599050734887918,15.831683515456199,4.525780190984414,2.8703799335783846,262.6606613069846,1
5,3,sep,fri,33.39933590550697,263.2310043041467,336.4867690608882,47.210247358048555,32.32654762758541,21.024930355970003,1.4137802555972576,3.8794694836061456,154.72438986679202,1
6,9,aug,sun,58.680996992349876,196.23109134682807,355.04867996437184,48.34277728761933,22.03271697842959,66.74434114761348,8.259848415405934,3.2003361959346117,482.0802657301468,1
9,2,sep,fri,84.36812476609289,111.08884086071775,515.470949616024,13.007637255817805,3.877702206779715,93.13806490960158,2.1897466930935594,2.2195453487596297,185.58747250440553,1
2,9,mar,mon,42.202723527283396,191.9138023687119,243.21746507610482,36.84993740593808,23.506280353117972,56.60007066171322,1.742131221945701,6.392639866107981,663.04216062763,1
4,9,jan,sat,64.29212581375049,119.35551277941356,148.21851496733711,28.059754992213854,13.061649293819386,41.16511616206278,7.814305806912523,4.087074768830771,920.8055127797068,1
9,4,feb,thu,38.76547122722872,107.90288281807715,50.76453196365807,23.005784039456838,6.075475017322333,81.96753754607647,0.6287486122491539,0.42086470048583313,1017.1485688810919,1
5,4,jun,wed,50.33393759096309,200.5338712838391,125.32628641064572,25.966883677288955,31.428740160793062,51.81980552544966,1.0250278326316495,6.161830242335467,194.43297524018314,1
4,6,apr,fri,18.987965093147153,189.20726779262435,670.5338392477572,5.209426418634668,13.634717418839726,74.96810946314797,8.723245583801772,0.04998483377521806,95.15492101109669,1
8,7,aug,fri,25.60531395149454,233.35711688294336,847.7642664383507,19.04789764259761,4.968056182641409,49.70032921632347,9.165200646383983,3.210039174412395,305.10389175669144,1
9,1,jun,sat,86.65492116284274,183.22113267503522,797.1517217825073,1.4408549156074493,3.7030127392706804,38.23666192468321,2.0010686841284255,2.1596436284502216,171.59301948058385,1
1,7,oct,wed,85.99359440624346,281.18896185944635,564.4941903197423,50.10926470446901,13.143390950777643,86.1135130901358,5.654374518672023,0.3241471408384498,855.2420732959976,1
1,8,aug,sat,89.16965557678296,27.596838258479927,679.2720908496469,43.48868277937946,5.586115558109153,70.70532563014422,0.6982618179626521,4.88720288341135,492.148024954765,1
4,4,aug,fri,72.26488693025283,194.77420135941728,47.97720282378619,28.76823183250665,29.178203236571363,50.41334873596189,2.414387582454864,6.004174243786597,454.54963373552204,1
6,1,oct,fri,47.64932994230112,151.21416109952887,599.0816220818818,40.300890701991804,8.35272609654809,85.52691020149105,2.9778125763702827,0.7617957322839137,413.69659455942787,1
9,5,feb,mon,61.630535828938434,82.27528160646739,802.5541981242401,18.402882164011643,7.009644215158425,84.43819827133247,9.196008513211302,5.100183957008531,1036.6238359002984,1
2,8,sep,fri,43.69516208281584,32.731982616010384,116.30149499316391,1.8239772881751852,16.455004401947917,60.7777128799051,8.062239108574119,2.32052306541078,705.2271888710685,1
2,4,feb,sat,75.38507261172657,284.35648010640557,287.4014791618001,36.83920943171594,13.032095643605368,31.322098493715956,0.9073428057653015,2.71761534278519,613.4596599991671,1
8,4,apr,fri,26.755950257791163,138.75063779552096,595.534309759343,34.087121277693605,11.441580541133016,16.088389412260504,4.315523363985324,5.461247040651037,966.1387147329303,1
9,9,mar,sat,38.754982345811825,82.91655182189037,432.53979100087355,14.950465865042876,4.7685864442222,72.95121770037431,8.183597241734589,0.16732931599514744,945.6029472245843,1
4,7,sep,sun,25.5853050409996,34.85096606488196,457.52469468588686,51.29181116588071,22.692861007633155,39.442693495035044,5.107489603710124,3.881241925750113,513.3211153567261,1
5,4,jul,wed,76.77910903398846,228.21695686994522,725.8806371831665,31.242953165542716,2.1208252052258483,85.168113854262,2.8566462834774478,4.43280458003065,964.4839614397665,1
2,3,aug,tue,89.72927053287505,185.4605182045465,610.4650866824468,6.642456160397853,20.163847834884752,16.26530092700145,4.695546262663444,3.995235278322775,486.2332111282348,1
1,1,jan,wed,44.72992444366626,240.7768342602863,342.59486373518484,54.457284903055445,15.066523001571525,29.731929388772663,8.914241064818743,0.10449355304313485,194.13604190411058,1
9,5,jul,sat,50.45770936204207,13.729742696844804,325.52300533025243,11.637973804263304,8.229359306661436,34.923566361662765,3.300112787906693,2.312507067670919,6.018643912354083,1
1,2,dec,sat,43.99144639154218,164.66213882086976,261.19056785554386,7.17741348023714,9.96059740880419,37.72133516923776,1.2401975083404062,2.648380353476225,678.1280214235201,1
9,1,may,sat,69.24403361313755,38.90466912853836,329.6137935616897,39.32845431205066,16.935843098435257,90.15930355119936,7.455559852498263,3.985908715751925,18.62822639212918,1
9,1,dec,mon,19.61838900717154,79.3115611066175,834.4464777939227,38.06490526405693,10.471985951918557,34.94169182873997,2.491702806581505,0.8518143540639698,371.8936398137926,1
3,9,may,fri,84.90840581877625,133.93676608183958,272.80664604552976,32.15515623475963,4.63669642955728,38.209047963299895,5.216188215244207,0.1318759707913043,26.013522031056358,1
8,8,apr,tue,24.9068780770543,82.31758809042331,550.0248086783831,31.45517158490651,10.803186919797406,57.79500609030705,5.906752414204369,5.981154771304955,148.8857205592719,1
4,3,sep,thu,47.678449478560324,281.80899038999945,79.83567222072531,5.28018958204435,5.467659407941222,81.13986662010372,3.1668930072589063,5.026592138231515,743.7880325598409,1
4,7,oct,wed,36.57047651993901,129.1339209802657,109.80929851254253,44.55395043025745,26.329627890887682,84.8714626501443,8.133396533742001,3.007542681246598,529.6090425250469,1
3,6,mar,fri,74.51623381676109,291.13093131990644,823.6009637425227,27.15468612595887,22.209503086743805,90.76118758454847,1.1840936245049387,5.494635062886816,618.0870644843292,1
6,5,jan,mon,83.34226291185544,271.08539662275155,469.2037248174102,53.83906553846076,21.473462251690083,84.25333244905877,6.5936890223591105,4.967405852623589,265.5750666789377,1
7,3,jun,sun,57.541568985370354,90.3837769136563,479.4736543099543,15.278661217879206,29.497681345264407,66.16797504723459,8.831462711826278,1.6577508010794173,58.13265704254784,1
9,1,mar,tue,62.951440175366,220.5291114494682,69.97697797721113,30.481568091583803,16.033622851777302,95.77189510379417,6.714275756214693,6.096669695507989,99.97108264002982,1
4,2,oct,sat,68.40809157682835,23.09513711712453,735.1810065991465,2.5566344872826825,30.125200339430897,17.054491891533274,8.645702081158914,4.8674707951403375,786.1632771198557,1
9,7,dec,tue,84.12836316252468,299.16404469762307,828.6360469861236,30.680697654406284,12.92971509661183,54.035874107853004,1.212651678416191,2.7823934138910733,35.65608769988907,1
8,5,jul,sat,66.47774097142765,115.32967980202633,102.3217687632508,6.620740588391893,8.678531632832854,95.07162534433441,7.695455052177219,3.4965357467618268,205.89854691516604,1
3,8,apr,tue,87.76633105550135,147.3429247032801,514.8905436146215,12.046775185685556,14.340172657403514,43.19959484646327,5.105376601536702,4.803388646418557,765.6321434119685,1
7,8,mar,sat,76.44638730095407,150.76078301593975,437.9697737093329,51.24579469256427,14.456629303356301,73.96143400189,4.2421026877949215,6.068887850165731,866.9248923602715,1
8,9,may,mon,54.77615518608306,280.0308205294474,15.51551114964007,5.24499117268974,22.648825142823565,95.77025399670535,1.8592336028448364,1.4091629666979544,922.2170534183822,1
2,1,aug,thu,74.15772477399847,222.33341451846803,744.5721166446082,49.75342107383143,5.380667621863994,16.019010457115144,7.800699134369815,1.1803611653373478,356.1712083618258,1
4,8,nov,tue,53.66485592199085,254.32638122913218,727.114281340118,48.169848925050864,28.83929223400984,47.91359363932326,1.6765716824285186,3.7550287605410686,395.51653514159693,1
9,1,apr,thu,49.97455911447784,221.4740985439198,853.7287322837518,5.84833945635099,29.705794269052458,75.42620987263633,5.555383050423937,0.9223587941998552,171.20339150847917,1
3,2,apr,sun,44.336227788884,294.13147401137417,809.0944715820118,11.570109315138286,11.66274125396049,17.117833425279755,4.552846795135023,5.472976302365183,278.62904551288375,1
6,3,feb,tue,19.743822093714222,38.833485498982775,82.99703066378096,7.02916975737891,10.145759765871139,45.93152913365372,0.47384802940115556,4.863545827850608,865.8984981073156,1
8,6,oct,mon,43.412737584174124,208.86162666434808,549.6202533090961,29.452255367378143,31.218705565811057,92.95334209946718,4.355666809414773,5.863828810126556,450.56099068074906,1
6,1,nov,sun,37.6303043025139,9.819175243252829,139.77062112535447,46.76890575942984,13.637618292602546,38.0977224351886,9.475301996826994,4.558336164195564,234.97391791180956,1
8,2,sep,sun,22.30750676737771,245.18877734250478,710.9340245562674,40.75882650526228,8.584565359607977,75.74930835100069,5.164274671152911,6.415880217755093,884.3171215710552,1
2,1,sep,thu,60.231967436298866,97.8501061550052,531.8031408800886,10.944574681703102,30.903371014892723,26.72402315675039,1.549485282898933,6.248967792498733,363.8393795705826,1
5,4,nov,thu,54.93576296414329,205.31754289070284,160.6397697065195,38.196706940918574,22.031978580260294,40.94837082235553,6.297665779236612,5.739817985782308,247.7864090999372,1
8,4,mar,fri,69.47262172087767,180.67818327928123,31.436174871616668,8.126106815111978,18.230271572702655,63.31403807929147,2.4195609379158585,0.8644481274752096,482.6522057451232,1
9,1,feb,thu,50.33072732088288,59.88075708057228,497.0635081433859,14.409620728871994,13.856988125513325,66.8525757421215,6.980574472455874,5.338341414213964,35.33252733774016,1
9,7,jul,fri,50.968025856344845,146.02280996936597,167.8074523171337,27.972336800892442,27.726045287977428,44.653429982176505,7.154837993704766,5.178356789975579,930.5732768141708,1
9,6,nov,sun,85.2021404059402,289.8264279246272,172.6856769449227,23.01635829767906,9.92815435802006,54.80946328183584,4.7673356815711845,1.7403998137268795,868.1729651086168,1
5,2,aug,tue,80.26758720204225,32.93821625102207,75.76051761292027,34.083760907586154,8.527709176805603,23.659947370650883,7.318107086860732,4.5598612106893475,41.99344670743707,1
9,1,feb,mon,33.031966265757916,3.585299896990116,87.01392737488693,43.150509259483776,18.462844930662893,19.970587679297534,1.0249960609209452,5.985776739365058,1079.7438953888359,1
9,3,dec,wed,52.43589728262414,53.842580839461135,765.4092196303717,23.86402303335413,14.007625352259739,74.7149093180152,1.6503568949955691,1.204126829384266,890.7336110129695,1
4,7,aug,fri,82.75814661991132,76.66562783323,199.2509259238665,36.12445903732953,13.400261596019162,44.60924144972346,7.837790896401205,3.070622255262459,623.5211307822068,1
8,2,aug,thu,25.864964729119546,274.5282427919397,26.682571773646767,3.7181182393301784,7.2102960535610885,29.086530576345083,2.476378285901799,3.3679816896736567,293.434275925985,1
6,1,nov,sun,24.79339940020246,211.21039716616488,201.67585666125794,43.985278186397636,27.18978128013081,88.46939740434692,3.30887449031549,4.83329948203254,928.0149777998295,1
8,6,dec,thu,48.07350588252516,203.49690309921235,565.1636131009557,53.87605652818299,7.828323453931288,59.25757372684118,2.4985318894065527,0.44812961665256995,399.1091936856122,1
6,7,mar,sun,85.38128801612787,286.86807438326684,164.32246799397768,5.727067447546464,10.795954075943445,75.25149038226019,3.5636746219357978,3.2390965409695074,952.3283835137225,1
6,5,jan,sat,61.35163121555743,110.55206174594488,755.3714880762242,6.208186444555681,28.746721011809232,78.6300018450672,3.638060479599669,1.158110219437582,1064.6348177684283,1
6,3,dec,sun,67.50674509609149,295.8170149801593,832.255326281287,19.46945365066744,28.6294848413764,46.18198959421361,0.676256919732583,2.9762616666404007,720.5273530382468,1
1,1,oct,mon,72.37512308649742,170.8632032698591,589.117448246855,44.48729564598474,21.773740415718244,40.14134275031297,2.748785344404239,0.5036024018836289,490.53755295989663,1
4,4,mar,fri,71.75573676884865,5.294249178167307,164.25330934192124,36.81901268708962,26.586531652731324,88.17142518574794,1.7990364624026647,0.9845183885103015,414.4737544820086,1
8,1,feb,wed,42.52203810428368,75.4271889701646,847.9021896504489,3.22406970821109,4.570338604227542,96.58334707923379,8.900775875786366,6.17726613376135,663.5314828548325,1
7,2,jul,sat,48.240629659177266,46.76508358991388,348.66277795177774,45.382186426150945,22.992792785093336,62.582534225867576,1.2282322260211425,5.349904362848925,241.1800127270966,1
3,6,may,fri,35.64977160762911,108.98270468365156,597.5540599922723,10.245440172583663,32.64433213880586,76.69366068109218,8.126083394883727,2.672314569332524,400.0564107675008,1
2,4,mar,mon,86.0143107791482,289.9172527074407,154.38813802514832,23.897168222631503,9.444064358924877,45.87941773163253,1.5167371862704546,0.6030054989696678,974.7842186041375,1
2,3,dec,thu,21.310631816646254,135.0759930902204,140.98516609123223,2.2494436644452502,14.771154402134098,30.439888705427215,6.8751626855364005,1.3550105992817332,488.1671492659214,1
1,1,jun,mon,95.15512917004685,35.157542002440834,443.4145511587579,19.03993585391774,23.147630353289514,60.767339185310036,5.9590033651254695,3.7185039146049337,63.14439176253761,1
7,3,dec,wed,18.997913634165865,20.086962815209947,248.0948871940916,14.136420231267794,32.18499942594886,89.26701575849633,3.982582777999808,4.529573698597481,639.5194511311659,1
3,5,jul,thu,80.09955389314837,100.42699734986589,35.44919900353244,44.29338801453421,12.175114797798498,81.61366506525873,0.5349492028306512,6.4101713051942735,337.1791835486868,1
2,3,aug,wed,72.92625154769831,255.46016223932278,693.0828193764063,55.65622274993195,26.285012940673024,79.2922137265659,7.74777629561658,2.063217198334302,504.57566722288203,1
6,6,oct,sun,33.12879654394573,55.44815428527324,424.59074942225357,23.92933164630863,22.37220157529301,43.399924096323275,3.705525536809513,2.365331631821426,211.75911624230778,1
7,4,mar,mon,49.61253401686935,9.099847835043699,480.1076810251616,21.62441785553277,9.75566014556598,99.36879156890095,3.914230977281004,4.577365052572504,517.4605563949507,1
3,4,apr,wed,67.24331482259159,19.722165902764477,526.6274798646671,49.26242636787249,8.668091264903698,36.163384763111935,9.242097774429583,1.4766847431852692,279.2112705669701,1
5,7,jun,fri,69.42705728749188,73.76349705054416,210.14215046545254,20.774150848503357,26.706350757253585,91.90341428268522,6.057249792096797,5.044688057120439,629.2114483504361,1
1,5,jan,fri,51.40768060391661,40.10307398577007,336.9157463039949,18.18391428846977,26.9021425210796,46.869560595951434,8.978837562705559,3.50563890009032,186.17827718371328,1
3,4,mar,wed,57.74829585575074,110.4593657716932,362.16938645931936,8.139055534799017,27.84775663795688,15.142893609098602,1.3348930050367245,0.9533540437776602,775.4220344675387,1
5,8,mar,fri,42.30690384990392,277.51257689497544,160.88706836877734,50.774995563958925,21.49420143948598,29.872279111726204,4.7497308946771115,5.28740137002891,100.90502778702083,1
2,9,jan,wed,65.3569339177328,191.28730589334668,842.5203075193882,20.360937032585266,6.2106551039189055,21.802754129824006,7.011477490906947,6.155984853243457,243.6456037936075,1
3,6,jul,sat,32.667996691364706,53.28270805993516,406.64106142979256,51.043397688624694,7.690676727747232,90.6163981618203,0.9093482271855233,2.9482293174561494,131.5946461295492,1
2,8,oct,tue,33.76497859627101,272.4773597862867,658.7061572542967,1.1807044288966067,27.35468006346938,51.21960670561884,9.078363272407104,1.2361611722993802,899.953015669081,1
4,3,oct,sun,85.38358941090817,278.982933022122,813.0341808153908,4.525004065885633,8.975208215845308,64.70018502201663,6.2901450198800655,1.2016735831817038,182.5601366507059,1
5,4,jun,sun,77.23501219807108,104.78515786544921,270.4714839405266,24.813582311094017,17.478593185184184,90.37938812111913,3.2963018273102436,4.308627390978496,626.0266706650165,1
9,6,jan,fri,47.30718322374953,31.218634234371518,388.90172255901155,11.377968349671079,30.742688613026274,49.17636266975692,0.7880356617073105,2.0245083138739095,300.90076739526074,1
4,7,feb,sun,53.97324052201964,266.7028169504068,288.33280004108383,39.50997185912421,26.1295068406759,70.13271929468183,0.4324064374048702,5.001236895912796,100.69933695358306,1
5,3,aug,sun,86.59785290820416,33.478601776315195,325.1972606825916,55.18405900393199,29.46267471292565,49.19420966825635,7.85295166577701,0.05750794058336156,112.72955601438251,1
2,6,apr,mon,67.80602394034383,200.26493930365146,668.333986714616,2.119154666056936,20.75076833741294,75.8594034492397,3.5894681849602446,2.2507648859589553,855.4031443659554,1
1,1,feb,thu,95.70030587316005,28.585097849279727,406.2008860515693,36.587303063604715,23.904658434723068,54.70798268242472,3.796885701624285,4.147334259638223,645.9782402783976,1
5,4,dec,sat,35.9318634689629,49.729824759036426,651.5876354938283,41.982139347212524,19.83055704525082,64.29204431963262,3.0667014620666433,6.425948634325401,309.8176631769,1
7,1,jul,thu,76.0842167711998,18.541274579354297,381.9281920432578,28.891003694236318,7.639975807435363,70.69305146059162,8.344880976302878,5.0193924314152945,21.93428776699964,1
2,1,oct,mon,88.29686294507053,202.25571179680674,289.8352564648421,45.73426532869569,4.433407816936693,22.216600056934652,2.5528227792988742,0.5165405453982231,876.5389627365308,1
5,4,sep,thu,33.60662096010738,277.4588206264086,487.0105479057661,48.88331198143411,20.135951327697907,85.81026464512834,5.147308294428512,3.958154394344796,734.3985385782594,1
4,3,may,wed,53.35340747651169,20.98612208836791,310.1977251603841,42.472794685336645,20.167146171395633,47.02155880377478,5.88892915775085,2.8069405985203075,239.84023212627127,1
6,3,aug,sun,59.686708732026396,128.32963678217138,210.17391638517591,7.374518627720228,21.04445953873,56.32825334687803,8.527147588749852,5.721935277920438,101.36628767634075,1
3,5,sep,tue,20.771918845024913,158.47008997422196,165.4460674878365,11.64548772736832,9.373104048764905,21.469408316597537,5.606162901880341,6.353709754290528,737.8863858712633,1
9,2,nov,tue,46.757509306979976,239.58442868358463,619.7244448737749,55.80468834186126,11.054788259161803,98.79886852300234,8.432741703382241,5.878110747969603,281.4544964455963,1
2,5,dec,fri,82.70135346268702,111.05372256546438,160.09403482952408,32.33718744601827,27.022277898197334,88.41965360462152,3.851759863400007,5.941253501854344,421.46080192479405,1
5,7,sep,tue,33.931702385053214,206.68971696257051,504.3955270534159,27.99142766727953,16.614965487254704,75.22684778757686,5.125842037146812,1.7940508687831194,372.78437174855196,1
6,6,oct,thu,65.10848024979353,181.29820770748518,306.66105421527993,4.882755960453031,16.040206533140832,29.887108506799493,7.561488893393305,1.9799989576458397,67.45430890135738,1
6,7,oct,fri,22.251919478478452,294.69873426134683,63.11277973638079,51.49606435750712,29.799356011411188,95.72710389942579,0.5325839776339187,6.195770831703253,619.3542122759814,1
7,5,aug,sat,42.43867551706573,211.8770215458647,853.2900105454595,30.9173142519029,7.64014972625523,15.500164423066073,8.3629484304128,4.3746991696755675,316.61621792363377,1
6,9,apr,sat,61.56928713149861,172.65145771485874,517.7055422827077,50.815308220459556,13.645617255439698,34.191338001336376,4.449739655352255,5.235450252122645,445.24508669162077,1
2,6,nov,sun,90.90092194763442,276.2545296184901,857.5045470858795,17.24804524288374,6.9257933313467035,15.916482715425833,8.420064957609492,2.469061413292088,1069.337602432586,1
6,1,jan,sun,41.42822286529659,31.42448696294022,581.7930787106803,8.862298219324511,31.763952334401232,27.343390982761928,2.4756292563835376,3.5923104657855816,534.5156967063402,1
2,1,may,sat,94.15723410307733,101.3934437429748,400.15966527218734,14.138186203574874,25.792133049519855,43.65231080692614,6.815154104495202,5.694490897760115,291.38211703911,1
5,3,feb,mon,36.59829983066717,242.09932788553704,709.2664395819364,53.55565397341315,7.722697305193617,60.61133585006923,3.066738579990252,2.5370999232494063,194.77260271066214,1
